No,actBeginTm,actEndTm,actPlace,adultPosblAt,gugunCd,nanmmbyNm,noticeBgnde,noticeEndde,progrmBgnde,progrmEndde,progrmRegistNo,progrmSj,progrmSttusSe,sidoCd,srvcClCode,url,yngbgsPosblAt,gugunNm,sidoNm
6441,14,18,노은도서관 1층 자료실,Y,3670000,노은도서관,20231116,20231231,20231201,20231231,3062490,노은도서관 자료실 도서정리(14시~18시),2,6300000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062490,N,유성구,대전광역시
6442,9,12,울주옹기종기도서관 자료실,Y,3730000,울주옹기종기도서관,20231116,20231231,20231201,20231231,3062736,(평일) 울주옹기종기도서관 자료실 도서 및 환경 정리,2,6310000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062736,N,울주군,울산광역시
6443,10,14,바른샘어린이도서관,Y,3740000,바른샘어린이도서관,20231116,20231230,20231201,20231231,3062695,[바른샘어린이도서관][화~일 10:00~14:00]도서정리 등 봉사활동,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062695,N,수원시,경기도
6444,14,18,바른샘어린이도서관,Y,3740000,바른샘어린이도서관,20231116,20231230,20231201,20231231,3062697,[바른샘어린이도서관][화~일 14:00~18:00]도서정리 등 봉사활동,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062697,N,수원시,경기도
6445,16,19,재택봉사,Y,3110000,사단법인 아름다운배움,20231116,20231230,20231201,20231231,3062525,[비대면 / 온라인 / 오프라인 / 재택 ] 그림책 번역 봉사 참여자 모집 (2023년 12월),2,6110000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062525,Y,은평구,서울특별시
6446,10,14,지하1층 경로식당,Y,3780000,중원노인종합복지관,20231116,20231230,20231201,20231231,3062634,"[중원노인종합복지관] 경로식당 봉사활동(배식, 홀청소 등)",2,6410000,생활편의지원 > 급식지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062634,N,성남시,경기도
6447,14,17,남구도서관,Y,3310000,부산광역시남구도서관,20231116,20231231,20231201,20231231,3062582,남구도서관 도서장비 작업 및 도서정리(봉사내용 미숙지로 인한 불이익은 책임지지 않습니다),2,6260000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062582,N,남구,부산광역시
6448,16,19,"경남도민의 집, 도지사관사 ",Y,5670000,경남도민의집,20231116,20231231,20231201,20231231,3062603,"12월 경남도민의 집, 도지사 관사 실내외 전시·공연보조 및 환경정비(16:00~19:00, 3시간)",2,6480000,문화행사 > 행사보조,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062603,N,창원시,경상남도
6449,9,13,"부산광역시 동래구 중앙대로 1333번길 10-2, 움트리나눔센터 무료급식소",Y,3300000,사단법인 움트리나눔센터,20231116,20231231,20231201,20231231,3062530,(사)움트리나눔센터 12월 식사 나눔행사 ★ 음식조리 보조 및 배식 / 정리 및 청소 ★ 봉사자 모집,2,6260000,생활편의지원 > 급식지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062530,N,동래구,부산광역시
6450,9,13,창원의집,Y,5670000,창원의집,20231116,20231231,20231201,20231231,3061708,[창원의집] 12월 관람객 관리 안내(오전),3,6480000,행정보조 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3061708,N,창원시,경상남도
6451,14,18,마전도서관,Y,3560000,마전도서관(미추홀도서관분관),20231116,20231231,20231201,20231231,3062702,[12월] 마전도서관 평일 및 주말 자원봉사(오후/성인),2,6280000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062702,N,서구,인천광역시
6452,13,17,매여울도서관 어린이자료실 및 종합자료실,Y,3740000,매여울도서관,20231116,20231231,20231201,20231231,3062376,매여울도서관 12월 오후 성인 자원봉사(13:30~17:30),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062376,N,수원시,경기도
6453,13,17,하안도서관 종합 및 어린이 자료실 ,Y,3900000,광명시하안도서관,20231115,20231231,20231201,20231231,3060892,[오후] 12월 하안도서관 자원봉사 - 도서배가 및 자료실 정리,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3060892,Y,광명시,경기도
6454,9,12,남구도서관 어린이자료실,Y,3310000,부산광역시남구도서관,20231115,20231231,20231201,20231231,3062201,(1부) 남구도서관 어린이자료실 도서 및 서가 정리(봉사내용 미숙지로 인한 불이익은 책임지지 않습니다),2,6260000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062201,Y,남구,부산광역시
6455,14,17,강동구립해공도서관,Y,3240000,강동구립해공도서관,20231116,20231130,20231201,20231231,3063006,[해공도서관] 2023년 12월 주말 14~17시 ★내용필독★,2,6110000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3063006,Y,강동구,서울특별시
6456,10,13,강동구립해공도서관,Y,3240000,강동구립해공도서관,20231116,20231130,20231201,20231231,3063002,[해공도서관] 2023년 12월 평일 10~13시 ★내용필독★,2,6110000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3063002,Y,강동구,서울특별시
6457,14,18,인천 연수구 원인재로115 연수구 의회 1층,Y,3520000,연수구육아종합지원센터,20231116,20231130,20231201,20231231,3062877,도담도담 장난감월드 (연수구청점),3,6280000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062877,N,연수구,인천광역시
6458,14,18,옥련동 474-1 4층 도담도담 장난감월드,Y,3520000,연수구육아종합지원센터,20231116,20231130,20231201,20231231,3062880,도담도담 장난감월드 (옥련점),2,6280000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062880,N,연수구,인천광역시
6459,14,18,서울시교육청 구로도서관 1층 종합자료실,Y,3160000,서울특별시교육청 구로도서관,20231116,20231130,20231201,20231231,3062756,12월 구로도서관 자료실 서가정리 (오후),2,6110000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062756,N,구로구,서울특별시
6460,14,18,인천 연수구 송도교육로61,Y,3520000,연수구육아종합지원센터,20231116,20231130,20231201,20231231,3062883,도담도담 장난감월드(송도점),2,6280000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062883,N,연수구,인천광역시
6461,10,13,강동구립해공도서관,Y,3240000,강동구립해공도서관,20231116,20231130,20231201,20231231,3063005,[해공도서관] 2023년 12월 주말 10~13시 ★내용필독★,2,6110000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3063005,Y,강동구,서울특별시
6462,14,17,강동구립해공도서관,Y,3240000,강동구립해공도서관,20231116,20231130,20231201,20231231,3063004,[해공도서관] 2023년 12월 평일 14~17시 ★내용필독★,2,6110000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3063004,Y,강동구,서울특별시
6463,9,13,서울시교육청 구로도서관 1층 종합자료실,Y,3160000,서울특별시교육청 구로도서관,20231116,20231130,20231201,20231231,3062735,12월 구로도서관 자료실 서가정리 (오전),2,6110000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062735,N,구로구,서울특별시
6464,9,11,고양시 동물보호센터(고양시 덕양구 고양대로 1695),Y,3940000,고양시동물보호센터,20231116,20231130,20231201,20231231,3060358,고양시 동물보호센터 청결 자원봉사,2,6410000,생활편의지원 > 청결지도,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3060358,Y,고양시,경기도
6465,14,18,부천시립역곡도서관,Y,3860000,부천시립역곡도서관,20231116,20231228,20231201,20231231,3062076,역곡도서관 도서 및 서가 정리 (12월 주말 오후 14:00~18:00) - 고등학생이상,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062076,Y,부천시,경기도
6466,10,18,설봉공원내 이천시립박물관,Y,4070000,"이천문화재단(이천시립박물관, 서희역사관)",20231116,20231228,20231201,20231231,3062910,[12월 이천시립박물관 자원봉사자 모집],2,6410000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062910,Y,이천시,경기도
6467,9,13,청주상당도서관,Y,5710000,청주시 도서관평생학습본부(청주상당도서관),20231115,20231231,20231201,20231231,3062474,도서관업무지원(화~금 오전),2,6430000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062474,N,청주시,충청북도
6468,10,12,전라북도교육청과학교육원 전시체험관,Y,4680000,전라북도교육청과학교육원,20231115,20231231,20231201,20231231,3060916,"전라북도교육청과학교육원 전시체험관(2023.12월) 주말(토,일) ※고등학생 및 대학생 봉사활동(10~12시)",2,6450000,문화행사 > 행사보조,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3060916,Y,익산시,전라북도
6469,15,17,전라북도교육청과학교육원 전시체험관,Y,4680000,전라북도교육청과학교육원,20231115,20231231,20231201,20231231,3060925,"전라북도교육청과학교육원 전시체험관(2023.12월) 주말(토,일) ※고등학생 및 대학생 봉사활동(15~17시)",2,6450000,문화행사 > 행사보조,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3060925,Y,익산시,전라북도
6470,9,13,유성도서관 ,Y,3670000,유성도서관,20231115,20231231,20231201,20231231,3061492,유성도서관 자료실 업무지원(09시~13시),2,6300000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3061492,N,유성구,대전광역시
6471,9,13,하안도서관 종합 및 어린이 자료실 ,Y,3900000,광명시하안도서관,20231115,20231231,20231201,20231231,3060890,[오전] 12월 하안도서관 자원봉사 - 도서배가 및 자료실 정리,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3060890,Y,광명시,경기도
6472,14,18,논산열린도서관 종합자료실 및 어린이자료실,Y,4540000,논산열린도서관,20231115,20231231,20231201,20231231,3062164,"논산열린도서관 도서정리, 이용자 안내 및 주변 환경 정화",2,6440000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062164,Y,논산시,충청남도
6473,13,17,푸른수목원,Y,3160000,푸른수목원,20231115,20231231,20231201,20231231,3062101,푸른수목원 북카페 운영관리(오후타임/12월) ♣크리스마스 전시 지킴이,2,6110000,행정보조 > 사무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062101,Y,구로구,서울특별시
6474,9,13,"부산광역시 남구 홍곡로320번길 100, 국립일제강제동원역사관 ",Y,3310000,국립일제강제동원역사관,20231115,20231231,20231201,20231231,3062256,국립일제강제동원역사관 오전 운영지원 자원봉사(12월),2,6260000,문화행사 > 관광안내,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062256,N,남구,부산광역시
6475,9,13,푸른수목원,Y,3160000,푸른수목원,20231115,20231231,20231201,20231231,3062098,푸른수목원 북카페 운영관리(오전타임/12월) ♣크리스마스 전시 지킴이,2,6110000,행정보조 > 사무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062098,Y,구로구,서울특별시
6476,9,13,북수원도서관,Y,3740000,북수원도서관,20231115,20231231,20231201,20231231,3057562,북수원도서관 서가정리 - 성인 자원봉사(주말 오전 09:00-13:00) 12월,2,6410000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3057562,N,수원시,경기도
6477,9,13,북수원도서관,N,3740000,북수원도서관,20231115,20231231,20231201,20231231,3057581,북수원도서관 서가정리 - 청소년 자원봉사(주말 오전 09:00-13:00) 12월,2,6410000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3057581,Y,수원시,경기도
6478,18,22,상당도서관,Y,5710000,청주시 도서관평생학습본부(청주상당도서관),20231115,20231231,20231201,20231231,3062478,도서관 업무지원,2,6430000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062478,N,청주시,충청북도
6479,13,17,북수원도서관,Y,3740000,북수원도서관,20231115,20231231,20231201,20231231,3057573,북수원도서관 서가정리 - 성인 자원봉사(평일 오후 13:00-17:00) 12월,2,6410000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3057573,N,수원시,경기도
6480,9,13,북수원도서관,Y,3740000,북수원도서관,20231115,20231231,20231201,20231231,3057566,북수원도서관 서가정리 - 성인 자원봉사(평일 오전 09:00-13:00) 12월,2,6410000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3057566,N,수원시,경기도
6481,14,18,유성도서관 ,Y,3670000,유성도서관,20231115,20231231,20231201,20231231,3061503,"유성도서관 자료실 업무지원(토,일 14시~18시)",2,6300000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3061503,N,유성구,대전광역시
6482,13,18,청주상당도서관,Y,5710000,청주시 도서관평생학습본부(청주상당도서관),20231115,20231231,20231201,20231231,3062475,도서관업무지원(화~금 오후),2,6430000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062475,N,청주시,충청북도
6483,17,21,북수원도서관,Y,3740000,북수원도서관,20231115,20231231,20231201,20231231,3057578,북수원도서관 서가정리 - 성인 자원봉사(평일 오후 17:00-21:00) 12월,2,6410000,기타 > 기타,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3057578,N,수원시,경기도
6484,13,18,청주상당도서관,Y,5710000,청주시 도서관평생학습본부(청주상당도서관),20231115,20231231,20231201,20231231,3062477,"도서관업무지원(토,일 오후)",2,6430000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062477,N,청주시,충청북도
6485,13,17,유성도서관 ,Y,3670000,유성도서관,20231115,20231231,20231201,20231231,3061497,유성도서관 자료실 업무지원(13시~17시),2,6300000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3061497,N,유성구,대전광역시
6486,9,17,양주시립장욱진미술관,Y,5590000,양주시립장욱진미술관,20231115,20231231,20231201,20231231,3056313,"양주시립장욱진미술관 12월 자원봉사활동 (주말, 종일)",2,6410000,문화행사 > 행사보조,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3056313,N,양주시,경기도
6487,17,21,유성도서관 ,Y,3670000,유성도서관,20231115,20231231,20231201,20231231,3061501,유성도서관 자료실 업무지원(17시~21시),2,6300000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3061501,N,유성구,대전광역시
